wikidata_id,label_en,label_sv,category
Q89192418,,Uppvidinge gymnasieskola,School
Q89192417,,Grossbolsskolan,School
Q89192422,,Navestadsskolan 1,School
Q89192420,,Styrsöskolan,School
Q89192421,,Kunskapsgymnasiet Göteborg,School
Q89192426,,Frejaskolan 4-6,School
Q89192427,,Virginska gymnasiet RGD-RGH,School
Q89192424,,Åkrahällskolan Akra02,School
Q89192430,,Drottning Blankas Gymnasieskola Jönköping,School
Q89192429,,Vebomarks Byaskola,School
Q89192434,,Pilträdsskolan,School
Q89192432,,Ulriksbergskolan,School
Q89192433,,Sparre Gymnasium,School
Q89192438,,Kunskapsskolan Tyresö,School
Q89192439,,VBU Smeden,School
Q89192436,,Vettergymnasiet Jönköping,School
Q89192442,,Esperedskolan 1,School
Q89192443,,NTI Gymnasiet Lund,School
Q89192446,,Mariaskolan,School
Q89192444,,Bastuträsk skola,School
Q89192445,,Einar Hansengymnasiet,School
Q89192450,,"Luleå gymnasieskola, skolenhet G",School
Q89192448,,Katedralskolan 3,School
Q89192449,,Guldkroksskolan 7-9,School
Q89192455,,Sommens skola,School
Q89192459,,Garda skola,School
Q89192456,,Gymnasieakademin,School
Q89192463,,Sundsvalls Gymn. Västermalm 5,School
Q89192460,,Vadsbogymnasiet,School
Q89192461,,Banérportsskolan,School
Q89192467,,Mariebergsskolan,School
Q89192464,,Kingelstad Byskola,School
Q89192465,,Carl Wahren Gymnasium,School
Q89192471,,Surteskolan,School
Q89192468,,Hagströmska gymnasiet Linköping,School
Q89192472,,Stiernhööksgymnasiet,School
Q89192473,,Praktiska Gymnasiet Skövde,School
Q89191942,Kållekärr skola,Kållekärr skola,School
Q89195543,,Ringstorpsskolan,School
Q89195540,,Strövelstorps skola Ro 2,School
Q89195541,,Aspenskolan,School
Q89195546,,Bärstadsskolan,School
Q89195547,,Segeltorpsskolan,School
Q89195544,,Enbacka skola,School
Q89195545,,Väskinde skola,School
Q89195551,,Midskogsskolan,School
Q89195549,,Ödeborgs skola,School
Q89195554,,Vibyskolan,School
Q89195555,,Internationella Engelska Skolan Årsta,School
Q89195552,,Viggestorpsskolan,School
Q89195553,,Viksängsskolan,School
Q89195559,,Hertsöskolan 7-9,School
Q89195556,,Glömmingeskolan,School
Q89195557,,Vesterhavsskolan,School
Q89195563,,Båstad Montessoriskola Asken,School
Q89195560,,Norrtullskolan åk 7-9,School
Q89195561,,Äppelviksskolan,School
Q89195566,,Eklidsskolan,School
Q89195567,,Lyngåkraskolan 1,School
Q89195564,,Pilängskolan,School
Q89195565,,Gnesta Waldorfskola,School
Q89195570,,Kungsladugårdsskolan 4-6,School
Q89195571,,Markusskolan,School
Q89195568,,Kågeskolan F-5,School
Q89195569,,Nya Varvets skola,School
Q89195574,,Lilla Nacka Skola,School
Q89195575,,Ätranskolan,School
Q89195572,,Långaröd skola,School
Q89195573,,Galaxskolan,School
Q89195578,,Kyrkskolan,School
Q89195579,,Sjöängsskolan,School
Q89195576,,Sandersdalskolan,School
Q89195577,,Björnåkersskolan,School
Q89195582,,Hovs skola,School
Q89195580,,Bergsjöskolan 7-9,School
Q89195581,,Forsdalaskolan F-6,School
Q89195586,,Mariedalsskolan,School
Q89195587,,Vasaskolan 7-9,School
Q89195584,,Fredricelundsskolan,School
Q89195585,,Tornlyckeskolan F-3,School
Q89195590,,"Prolympia, Norrköping",School
Q89195591,,Svedjeskolan,School
Q89195588,,Olaus Petriskolan,School
Q89195589,,Innanbäckens skola,School
Q89197059,,Nya Raketskolan 6-9,School
Q89197062,,Celsiusskolan 7-9,School
Q89197063,,Vreta Klosters skola,School
Q89197060,,Korallens Friskola/Vetenskapliga Skolan,School
Q89197066,,Jönsbergska Idrottsskolan,School
Q89197067,,Rälsen AB åk 4-9,School
Q89197064,,Kode skola,School
Q89197065,,Talavidskolan,School
Q89197070,,Rengsjöskolan F-6,School
Q89197069,,Klöverbackens skola,School
Q89197074,,Mariekällskolan,School
Q89197073,,Wallerska skolan,School
Q89197078,,Vessigebroskolan,School
Q89197076,,Dibber Fyrklövern skola - Grundskola,School
Q89197077,,Vindängen,School
Q89197082,,Vittra Halmstad,School
Q89197083,,Uppsala Enskilda Skola,School
Q89197080,,Påvelundsskolan 7-9 B,School
Q89197081,,Pårydsskolan,School
Q89197086,,Västangårds skola F-5,School
Q89197087,,Järnboås skola,School
Q89197084,,Bäckaskolan F-6,School
Q89197091,,Tunaskolan 7-9,School
Q89197088,,Lane Ryrs skola,School
Q89197089,,Fårboskolan,School
Q89197094,,Gustaf Adolfsskolan 2,School
Q89197095,,Viskaforsskolan 0-6,School
Q89197092,,Ydreskolan 2,School
Q89197093,,Näsums skola,School
Q89197099,,Råsslaskolan 2,School
Q89197096,,Rålambshovsskolan,School
Q89197097,,Marbäcksskolan,School
Q89197102,,Fröafallsskolan,School
Q89197103,,Björkhagaskolan,School
Q89197100,,Lindbladskolan,School
Q89197101,,Eldsbergaskolan 1,School
Q89197107,,Gräshagsskolan,School
Q89197105,,Enbacksskolan,School
Q89197110,,Ljungbyskolan,School
Q89197111,,Varagårdsskolan Bjuv Östra  F - 6,School
Q89197108,,Gustaf Dalénskolan A,School
Q89197151,,Dammsdals grundskola,School
Q89197154,,Björsäters skola,School
Q89197155,,Ekeby skola åk 4-9,School
Q89197153,,Holmesskolan,School
Q89197158,,Vänge skola,School
Q89197159,,Elafskolan,School
Q89197156,,Flatåsskolan F-3,School
Q89197162,,Lindåsskolan 4-9,School
Q89197160,,Sammilsdalskolan F-9,School
Q89195287,,Viktor Rydbergs Samskola,School
Q89195285,,Kilenskolan,School
Q89195290,,Björkö skola,School
Q89195291,,Mårdenskolan,School
Q89191940,,Magelungens Grundskola Karlaskolan Göteborg,School
Q89191941,,Klöverträskskolan,School
Q89191947,,Källby gård,School
Q89191950,,Nosabyskolan Bild o form,School
Q89191951,,Töcksfors skola LM,School
Q89191948,,Nyhemsskolan 2,School
Q89191949,,Solbackens Montessori,School
Q89191955,,Centralskolan 4-6,School
Q89191952,,Nyboskolan - grundskola,School
Q89191953,,Hestra Midgårdskolan,School
Q89191958,,Sandåkerskolan,School
Q89191956,,Entréskolan Västerås,School
Q89191957,,Tankeborgen Svartlå Fria,School
Q89191962,,Månsarpsskolan,School
Q89191963,,Andersbergsskolan,School
Q89191960,,Eriksdalskolan 863,School
Q89191961,,Kvarnskolan,School
Q89191966,,Fröknegårdskolan H2,School
Q89191964,,Björneborgs skola F-6,School
Q89191965,,Vinsta grundskola västra,School
Q89191970,,Timmele skola,School
Q89191971,,Slussenskolan,School
Q89191968,,Sövestads skola,School
Q89191974,,Asklandaskolan,School
Q89191975,,Killhult skola,School
Q89191972,,Ärla skola F-6,School
Q89191973,,Hudikskolan F-6,School
Q89191978,,Resursskolan,School
Q89191979,,Ugglums skola 5-9,School
Q89191976,,Byskeskolan 6-9,School
Q89191977,,Skallbergsskolan,School
Q89191983,,Thoren Framtid i Falkenberg,School
Q89191980,,Östad skola,School
Q89191981,,Diamantens skola - världens skola,School
Q89191987,,Morö backe skola F-6,School
Q89191984,,Brunnsgårdsskolan,School
Q89191985,,Ängskolan,School
Q89192014,,Eneskolan,School
Q89192015,,Fröviskolan 7-9,School
Q89192012,,Lekebergsskolan 7-9,School
Q89192013,,Sotenässkolan,School
Q89192018,,Johan Skytteskolan,School
Q89192019,,Lunds skola,School
Q89192016,,Stenhamreskolan 7-9,School
Q89192017,,Internationella Engelska Skolan Halmstad,School
Q89192022,,Haffstaskolan,School
Q89192023,,Daltorpskolan 7-9,School
Q89192021,,Västerbergsskolan,School
Q89194475,,Ljungbackens skola,School
Q89194478,,Everöds skola,School
Q89194479,,Helsingborgs Lärlingsgymnasium,School
Q89194477,,Fenix kunskapscentrum/IM,School
Q89194482,,NTI Gymnasiet Gärdet,School
Q89194483,,Hökensås grundskola F-3,School
Q89194480,,Grisbacka skola 4-6,School
Q89194486,,Björketorpskolan,School
Q89194485,,"Jämtlands Gymn, Wargentin 1E",School
Q89194490,,Karlbergsgymnasiet 3,School
Q89194491,,Orionskolan,School
Q89194488,,Rannebergsskolan F-3,School
Q89194494,,Magelungens Gymnasium Göteborg,School
Q89194495,,Gusum skola,School
Q89194492,,LBS Kreativa Gymnasiet Växjö,School
Q89194499,,Magelungens Gymnasium Uppsala,School
Q89194497,,Lackalängaskolan,School
Q89194502,,Norrköpings Lärlingsgymnasium 1,School
Q89194501,,Bottnarydsskolan,School
Q89194506,,Långskataskolan,School
Q89194505,,NTI Vetenskapsgymnasiet Stockholm,School
Q89194510,,Vaksalaskolan,School
Q89194511,,P A Fogelströms gymnasium 24650116,School
Q89194509,,Olinsgymnasiet,School
Q89194514,,Södervångskolan,School
Q89194515,,Praktiska Gymnasiet Stockholm Bromma,School
Q89194513,,Ytterharnäs skola,School
Q89194518,,Gärdesskolan,School
Q89194516,,Östra Torpskolan F-6,School
Q89194517,,Praktiska Gymnasiet Stockholm Liljeholmen,School
Q89194522,,Västra Berga skola,School
Q89194523,,Rytmus Borlänge,School
Q89194520,,ProCivitas Privata Gymnasium Stockholm,School
Q89194527,,Skyttbrinks gymnasium,School
Q89194524,,Karl Johans skola,School
Q89194530,,Balltorpsskolan,School
Q89194528,,Ätradalsskolan,School
Q89194529,,Slottsskolan 7-9,School
Q89194534,,Vintertullsskolan i Stockholm,School
Q89194535,,Uppsala estetiska gymnasium,School
Q89194532,,Torsås Korrespondensgymnasium 2,School
Q89194538,,Västsvenska Gymnasiet,School
Q89194537,Trollehöjden School,Trollehöjdskolan,School
Q89194543,,Hedängskolan F-6,School
Q89194540,,Kungshamns skola,School
Q89194541,,Älvstrandsgymn. komvux,School
Q89194546,,Lundaskolan,School
Q89194547,,Öresundsgymnasiet Landskrona,School
Q89194544,,Ängelholms gymnasieskola Ro 7,School
Q89195539,Vätterslund School,Vätterslundsskolan,School
Q89195537,,Östra skolan,School
Q89195542,,Skolan Bergius,School
Q89194318,,Novalisgymnasiet,School
Q89194319,,Kyrkbyns skola,School
Q89194317,,Stallets Skola,School
Q89194322,,Varmsätra skola,School
Q89194323,,Valdemarsro gymnasium,School
Q89194320,,Gymnasieutbildningen i Bjuv,School
Q89194327,,Sundbornsskolan,School
Q89194324,,Kulltorpskolan,School
Q89194325,,IV-programmet i Nora,School
Q89194330,,Barkaröskolan,School
Q89194331,,Gymnasieutbildningen i Burlöv,School
Q89194329,,Malå gymnasieskola,School
Q89194335,,Klockargårdskolan,School
Q89194332,,Brobyskolan 1,School
Q89194333,,Lessebo Gymnasium,School
Q89194338,,Hylte gymnasieskola,School
Q89194339,,CLL/Gymnasieutbildningen,School
Q89194336,,Mjölby gymnasium 3,School
Q89194337,,Måttsundsskolan,School
Q89194342,,Skråmträskskolan,School
Q89194343,,"Kävlinge Lärcentrum, gymn.",School
Q89194340,,Ryssbyskolan,School
Q89194341,,Bellevue gymnasium,School
Q89194346,,Lofsdalens skola,School
Q89194347,,"Hörby Lärcenter, Gymnasieutb.",School
Q89194344,,Brobyskolan 2,School
Q89194345,,Magnus Åbergsgymnasiet 3,School
Q89194350,,Billingsdalsskolan,School
Q89194351,,Sorsele gymnasieskola,School
Q89194348,,Västra Skolan,School
Q89194349,,Morabergs studiecentrum,School
Q89194354,,Hammarskolan,School
Q89194355,,Njudungsgymnasiet 1,School
Q89194352,,Presseskolan F-3,School
Q89194353,,Tibro kompetenscenter - gymnasiesärskola och elevhälsa,School
Q89194359,,Blåklintskolan,School
Q89194356,,Mandaskolan,School
Q89194357,,Vuxenutbildningen/IM,School
Q89194362,,Fenestra S:t Jörgen,School
Q89194361,,Dammsdal gymnasieskola,School
Q89194367,,Årstadalsskolan,School
Q89194364,,Magelungens Gymnasium Danvikstull,School
Q89194365,,Hagbyskolan,School
Q89194371,,"Fridaskolan, Härryda",School
Q89194369,,Magelungens Gymnasium Jönköping,School
Q89194374,,Almekärrsskolan skolenhet 1,School
Q89194372,,Mälardalens Ridgymnasium Gustavsberg,School
Q89194373,,Bergska gymnasiet Bergska skolan,School
Q89194376,,"Ystad Gymnasium, område 4",School
Q89194377,,Magelungens grundskola Örebro,School
Q89195807,,Munktorpsskolan,School
Q89195804,,Lillekärrskolan ACE,School
Q89195805,,Ögårdsskolan,School
Q89195810,,Össjö skola,School
Q89195811,,Långängskolan,School
Q89195808,,Skogshöjdens skola 4-9,School
Q89195815,,Hagaskolan,School
Q89195813,,Saltöskolan F-6,School
Q89195819,,Lejonströmsskolan 4-6,School
Q89195816,,Flurkmarks skola,School
Q89195817,,Fridhemsskolan,School
Q89195823,,Varlaskolan norra,School
Q89195821,,Brotorpsskolan,School
Q89195826,,Kulturama Grundsk. Sundbyberg,School
Q89195824,,"Färsingaskolan, åk 5-9",School
Q89195830,Junibacken School,Junibackens skola,School
Q89195831,,Ektorpsskolan 2,School
Q89195828,,Glanshammars skola,School
Q89195829,,Hjortsbergsskolan,School
Q89195834,,Sandvikens Internationella Montessoriskola,School
Q89195832,,Ungärde skola,School
Q89195833,,Malmens friskola,School
Q89195838,,Toråsskolan F-4,School
Q89195839,,Ljungdalaskolan F-6,School
Q89195836,,Kumla skola,School
Q89195837,,Högoms skola,School
Q89195843,,Centralskolan,School
Q89195844,,Öja skola,School
Q89195845,,Umgransele skola,School
Q89195899,,Växjö Internationella Grundskola F-6,School
Q89195897,,von Bahrs skola,School
Q89195902,,Petreskolan,School
Q89195901,,Källtorpskolan,School
Q89195907,,Malmbäck skola,School
Q89195905,,Hagaskolan 1,School
Q89195910,,Lillhedens skola,School
Q89195911,,Edsskolan,School
Q89195908,,Ankarsrums skola F-6,School
Q89195915,,Jenningsskolan åk F-3,School
Q89195913,,Skegrie skola F-6,School
Q89195918,,Trojenborgsskolan MH,School
Q89195916,,Matfors skola,School
Q89195917,,Grythyttans skola,School
Q89195922,,Gunnestorpsskolan,School
Q89195920,,Kulladalsskolan,School
Q89195921,,Videdalsskolan,School
Q89195927,,Tärendö Centralskola,School
Q89195924,,Latikberg fritidshem,School
Q89195925,,Welandersborgs skola F-6,School
Q89195595,,Högaholmsskolan,School
Q89195288,,Tunboskolan,School
Q89195289,,Vittra Västra hamnen,School
Q89195295,,Sunnemo skola,School
Q89195292,,Särö skola F-3,School
Q89195293,,Vallkärra skola,School
Q89195298,,Broskolan Ö-viks Kristna skola,School
Q89195299,,Tolvåkerskolan,School
Q89195296,,Bodaskolan,School
Q89195297,,Hållstaskolan F-6,School
Q89195302,,Värings skola,School
Q89195303,,Järvaskolan,School
Q89195300,,Mörtviksskolan,School
Q89195301,,S:t Olofs skola,School
Q89195306,,Auraskolan,School
Q89195307,,Odenslundsskolan,School
Q89195304,,Gnarps skola,School
Q89195305,,Kumlabyskolan,School
Q89195310,,Johannes Petri skola,School
Q89195311,,Hägneskolan,School
Q89195308,,Rambodalsskolan,School
Q89195309,,Balingsnässkolan,School
Q89195314,,Brinkskolan,School
Q89195315,,Älvåkraskolan,School
Q89195312,,Rödåsels skola,School
Q89195318,,Bagarmossens skola,School
Q89195319,,Södra skolan F-6,School
Q89195316,,Ängskolan,School
Q89195317,,Ursvikskolan,School
Q89195322,,Marielundsskolan,School
Q89195323,,Björkviks skola,School
Q89195320,,Rönnowskolan MH,School
Q89195321,,Stråtjära skola,School
Q89195327,,Fullriggaren Malevik 4-9,School
Q89195324,,Lackarebäcksskolan,School
Q89195325,,Munsö skola,School
Q89195330,,Ängslättskolan,School
Q89195331,,Ölmbrotorps skola,School
Q89195328,,Blötbergets skola,School
Q89195334,,Sälens skola,School
Q89195335,,Lillekärrskolan BD,School
Q89195332,,Stureskolan,School
Q89195333,,Centrumskolan,School
Q89195338,,Åbymoskolan 1,School
Q89195339,,Fjälkinge skola MH,School
Q89195337,,Storvikenskolan,School
Q89195340,,Linderås skola,School
Q89195341,,Hagabackens skola,School
Q89194135,,Magnus Åbergsgymnasiet 1,School
Q89194132,,Yrkesgymnasiet Huddinge,School
Q89194133,,Kildalens norra skola,School
Q89194138,,Kassmyraskolan,School
Q89194139,,Lärlingsgymnasiet i Ale,School
Q89194136,,Fredriksdalskolan,School
Q89194137,,Praktiska Gymnasiet Gävle,School
Q89194142,,Almåsgymnasiet B,School
Q89194143,,Backens skola,School
Q89194140,,Stångåskolan,School
Q89194147,,Strömma Naturbrukscentrum,School
Q89194151,,Edsleskogs Friskola,School
Q89194148,,Eiraskolan,School
Q89194149,,Kunskapsgymnasiet Uppsala,School
Q89194154,,"Luleå gymnasieskola, skolenhet F",School
Q89194155,,Fryxellska skolan,School
Q89194152,,"Jämtlands Gymn, Wargentin 2B",School
Q89194153,,Herrestadsskolan 4 - 6,School
Q89194158,,"Luleå gymnasieskola, skolenhet E",School
Q89194159,,Herrestadsskolan F - 3,School
Q89194156,,Cybergymnasiet Stockholm,School
Q89194157,,Vikstaskolan,School
Q89194163,,Kinda lärcentrum,School
Q89194166,,Skeppshultskolan,School
Q89194167,,Snitz Gymnasium,School
Q89194164,,Böle skola,School
Q89194165,,KLARA Teoretiska Gymnasium Stockholm Södra,School
Q89194170,,Burgårdens Gymnasium 2,School
Q89194171,,Alphaskolan,School
Q89194169,,JENSEN grundskola Uppsala,School
Q89194174,,Kungsholmens Västra Gymnasium 95618280,School
Q89194172,,Vansbro utbildningscenter gy.,School
Q89194173,,Vaxö skola,School
Q89194178,,Eriksskolan,School
Q89194179,,Kannebäcksskolan,School
Q89194176,,Friskolan i Kärna,School
Q89194177,,Curt Nicolin-gymnasiet,School
Q89194183,,Montessoriskolan Skäret,School
Q89194180,,Östra skolan F-6,School
Q89194181,,Assaredsskolan,School
Q89194186,,Prästbols skola,School
Q89194187,,Praktiska Gymnasiet Västerås,School
Q89194184,,Hammerstaskolan,School
Q89194185,,Nyköpings Enskilda Gymnasium,School
Q89194191,,Sjögrenska gymnasiet,School
Q89194188,,Finnvedens Gymnasium 3,School
Q89194189,,Sisjöskolan,School
Q89194192,,Bringåsens skola,School
Q89194193,,Skogstorpsskolan F-6,School
Q89197163,,Åsele Centralskola åk 1 - 9,School
Q89195930,,Lundenskolan,School
Q89195931,,Centrina Kviberg,School
Q89195928,,Fränstaskolan,School
Q89195934,,Rinkebyskolan,School
Q89195932,,Lorensbergaskolan F-3,School
Q89195933,,Akademiska Skolan i Kista,School
Q89195936,,Attarpsskolan F-6,School
Q89195937,,Österåkersbygdens Friskola,School
Q89195943,,Åryds skola,School
Q89195941,,Högelidsskolan F-6,School
Q89195947,,Brännaregårdsskolan,School
Q89195944,,Havdhem skola,School
Q89195951,,Brännlands skola,School
Q89195948,,Fridnässkolan,School
Q89195955,,Hagaskolan,School
Q89195952,,Spånga grundskola,School
Q89195953,,Kista International School,School
Q89195958,,Norrköpings Montessoriskola 2,School
Q89195959,,Ursviksskolan 6-9,School
Q89195956,,Forssjö skola,School
Q89195962,,Mörrums skolor,School
Q89195963,,Granbackaskolan,School
Q89195960,,Ekdalaskolan 7+9,School
Q89195966,,Nyhemsskolan,School
Q89195967,,Vikens Montessoriskola,School
Q89195964,,Gärde skola,School
Q89195965,,Önneredsskolan 4-6,School
Q89195970,,Idbynskolan,School
Q89195971,,Stålvallaskolan,School
Q89195968,,Rosendalsskolan,School
Q89195974,,Aggerudsskolan,School
Q89195975,,Centralskolan 7-9,School
Q89195973,Magnus Ladulås School,Magnus Ladulåsskolan,School
Q89195979,,Norgårdenskolan F-6,School
Q89195976,,Edenryds skola,School
Q89195977,,Jämjö kyrkskola F-3,School
Q89195980,,Rudanskolan,School
Q89195981,,Dalängskolan,School
Q89195987,,Vivallaskolan F-3,School
Q89195984,,Bjurbäcksskolan 7-9,School
Q89195985,,Östra Stenhagenskolan,School
Q89195990,,Ahlaskolan,School
Q89195991,,Nyhamnsskolan 7-9,School
Q89195988,,Stureskolan,School
Q89195994,,Båtsmansskolan,School
Q89195995,,Östra Ringskolan,School
Q89195992,,Åbyängskolan,School
Q89195993,,Åsaskolan 6-9,School
Q89195997,,Gullabo skola,School
Q89195735,,Heby skola 7-9,School
Q89195738,,Unnerödsskolan,School
Q89195739,,Revinge skola,School
Q89195736,,Åsa Gårdsskola 4-9,School
Q89195737,,Smedsby skola,School
Q89195742,,Hjälmstaskolan,School
Q89195743,,Grenadjärskolan,School
Q89195740,,Uranienborgs skola,School
Q89195741,,Dörbyskolan,School
Q89195746,,Kompassenskolan,School
Q89195747,,"Prolympia, Östersund",School
Q89195748,,Färila skola,School
Q89195749,,Stadsskogsskolan,School
Q89195754,,Mossebergsskolan,School
Q89195755,,Björktorpsskolan F-3,School
Q89195753,,Skeda skola,School
Q89195759,,Dikanäs skola,School
Q89195756,,Slottsbrons skola,School
Q89195757,,Fjordskolan Nidingen,School
Q89195762,,Jättestenskolan,School
Q89195763,,Hackebackeskolan,School
Q89195760,,Futuraskolan International Gåshaga,School
Q89195767,,Rosenlundsskolan F-6,School
Q89195764,,Norrhammarskolan F-6,School
Q89195765,,Nybohovsskolan,School
Q89195770,,Hammenhögs Friskola,School
Q89195769,,Tavestaskolan,School
Q89195774,,Sinntorpsskolan F-3,School
Q89195772,,Pandionskolan,School
Q89195778,,Vittsjö skola F-6,School
Q89195776,,Fagerviks skola,School
Q89195777,,Bockstensskolan 3-5 och fritidshem,School
Q89195783,,Boda skola,School
Q89195780,,Iljansbodaskolan,School
Q89195781,,Kyrkbyskolan,School
Q89195784,,Stodeneskolan,School
Q89195785,,Skansenskolan,School
Q89195790,,Ljungfälleskolan,School
Q89195789,,Hagnässkolan,School
Q89195795,,Broskolan,School
Q89195792,,Kroppkärrsskolan,School
Q89195793,,Internationella Engelska Skolan Eskilstuna,School
Q89195798,,Dibber Kärnhuset Montessoriskola,School
Q89195799,,Britsarvsskolan,School
Q89195796,,Djuråsskolan F-9,School
Q89195797,,Strömsholms skola,School
Q89195803,,Bondsjöhöjdens skola,School
Q89195800,,Landboskolan,School
Q89195801,,Parkskolan,School
Q89195806,,Valboskolan 7-9,School
Q89192314,,Ålidhemsskolan F-5,School
Q89195346,,Käpplundaskolan 851,School
Q89195347,,Lunds skola,School
Q89195344,,Brotorpsskolan Norra,School
Q89195345,,Sunderbyskolan 0-3,School
Q89195350,,Rävlandaskolan F-5,School
Q89195351,,Bälinge skola,School
Q89195348,,Fritslaskolan,School
Q89195349,,Hindåsskolan F-2,School
Q89195354,,Lilla Martinskolan,School
Q89195355,,Njupkärrs skola,School
Q89195352,,Tillbergaskolan,School
Q89195358,,Stavsborgsskolan,School
Q89195359,,Olympen Telefonplan,School
Q89195356,,Kärralundsskolan,School
Q89195357,,Vuollerims Friskola,School
Q89195362,,Drängsmarksskolan,School
Q89195363,,Friskolan Hästens,School
Q89195361,,Toråsskolan 5-9,School
Q89195366,,Huaröds skola,School
Q89195367,,"Rudolf Steinerskolan, gr",School
Q89195364,,Påvelundsskolan 7-9 A,School
Q89195370,,Häckebergaskolan,School
Q89195369,Bredängsskolan,Bredängsskolan,School
Q89195374,,Heliås Svartvik,School
Q89195375,,Bergs skola,School
Q89195372,,Klättenskolan,School
Q89195373,,Gustav Vasaskolan,School
Q89195378,,Kastellegårdsskolan 1,School
Q89195379,,Ekillaskolan,School
Q89195377,,Karinslundsskolan,School
Q89195382,,Nordic International School Karlstad,School
Q89195383,,Måsöskolan,School
Q89195380,,Småskolan,School
Q89195386,,Husumskolan,School
Q89195387,,Stålforsskolan 7-9,School
Q89195385,,S:t Persskolan,School
Q89195390,,Tranängskolan 7-9,School
Q89195388,,Vasa International School of Stockholm/International section,School
Q89195389,,Lögdeå skola,School
Q89195394,,Sandvikskolan,School
Q89195395,,Djupadalsskolan,School
Q89195392,,Viaskolan F-5,School
Q89195393,,Tunge skola,School
Q89195398,,Ingels skola,School
Q89195399,,Nättraby kunskapscentrum F-6,School
Q89195397,,Visättraskolan,School
Q89195400,,Kristna skolan,School
Q89192083,,Prästängsskolan B,School
Q89192086,,Bråviksskolan 1,School
Q89192084,,Mistelskolan,School
Q89192085,,Dammhagskolan,School
Q89192090,,Kinnarummaskolan F-6,School
Q89192091,,Ängelholms Montessoriskola,School
Q89192088,,Tummarpskolan,School
Q89192089,,Murgårdsskolan,School
Q89192095,,Torps skola,School
Q89192098,,Björkö friskola,School
Q89192096,,Kyrkskolan,School
Q89192097,,Ramdalsskolan,School
Q89192102,,Hällberga skola F-6,School
Q89192100,,"Ekebyholmsskolan, gr",School
Q89192101,,Saxnäs skola,School
Q89192106,,Annerstaskolan,School
Q89192107,,Vittra Gerdsken,School
Q89192104,,Södermöreskolan,School
Q89192105,,Fridhems friskola,School
Q89192110,,Österängsskolan,School
Q89192109,,Södra Skolan,School
Q89192114,,Nosabyskolan H,School
Q89192115,,Internationella Engelska Skolan  Järfälla,School
Q89192112,,Fredriksbergsskolan,School
Q89192118,,Guldhedsskolan 7-9,School
Q89192116,,Stenhamreskolan F-6,School
Q89192117,,Fridtjuv Bergskolan,School
Q89192123,,Norra skolan 1-6,School
Q89192120,,Vallastadens skola F-6,School
Q89192126,,Sörbyskolan,School
Q89192127,,Edboskolan,School
Q89192124,,Köpinge skola,School
Q89192125,,Vasalundsskolan,School
Q89192130,,Withalaskolan 1,School
Q89192131,,Svensbyn skola,School
Q89192128,,Bovallstrands skola,School
Q89192134,,Årstaskolan,School
Q89192135,,Ängkärrskolan i Solna,School
Q89192133,,Toleredsskolan F-6,School
Q89192138,,Magelungens grundskola Jönköping,School
Q89192139,,Hällestads skola,School
Q89192136,,Friskolan Kronobergshed,School
Q89192137,,Rånäs skola,School
Q89192142,,Nibbleskolan,School
Q89192143,,Hölöskolan,School
Q89192141,,Vallbyskolan,School
Q89192146,,Vollsjö skola,School
Q89192144,,Örsundsbroskolan,School
Q89192145,,Karesuando skola,School
Q89192598,,Uttersbergsskolan,School
Q89192599,,Örnsköldsviks Gymnasium Sigma,School
Q89192602,,Skönsmons skola,School
Q89192603,,Lärlingscenter Norra Sorgenfri gymnasium,School
Q89192319,,Iggesunds skola,School
Q89192316,,Råsslaskolan 1,School
Q89192317,,Alsalam,School
Q89192322,,Vålbergsskolan 4-9,School
Q89192323,,Klågerupskolan F-5,School
Q89192320,,Tolitaskolan,School
Q89192326,,Långsjöskolan,School
Q89192325,,Victoriaskolan,School
Q89192330,,Nyköpings högstadium,School
Q89192329,,Ekbackens skola,School
Q89192335,,Valboskolan 1-6,School
Q89192332,,Högalidskolan 7-9,School
Q89192339,,Norra skolan 0,School
Q89192336,,Hultsbergsskolan F-6,School
Q89192337,,Nyhemsskolan 1,School
Q89192342,,Ribbybergsskolan,School
Q89192343,,Getingeskolan 1,School
Q89192340,,Gateskolan,School
Q89192346,,Höjaskolan,School
Q89192347,,Njutångers skola,School
Q89192349,,Oxbacksskolan,School
Q89192352,,Bosvedjeskolan,School
Q89192353,,Ellen Keyskolan,School
Q89192359,,Slottsskolan,School
Q89192356,,Hålta skola,School
Q89192357,,Falkenbergsskolan,School
Q89192362,,Lönnbergsskolan,School
Q89192360,,HamnaSkolan,School
Q89192361,,Fröknegårdskolan H1,School
Q89192366,,Norje skola,School
Q89192367,,Vialundskolan,School
Q89192364,,Fridhemsskolan,School
Q89192365,,Bruksvallarnas skola,School
Q89192370,,Natur och Miljöskolan i Åmål,School
Q89192371,,"Luleå gymnasieskola, skolenhet B",School
Q89192374,,Frödinge skola,School
Q89192375,,Nyströmska skolan 1,School
Q89192378,,Hahrska gymnasiet,School
Q89192377,,Lyrfågelskolan 4-6,School
Q89192383,,Borgskolan F-klass Gul 1GR,School
Q89192380,,Lilla Trulsegården,School
Q89192381,,Täby Yrkesgymnasium,School
Q89192386,,Herrestaskolan,School
Q89192387,,Thoren Business School Malmö,School
Q89192384,,Grillska Gymnasiet Västerås,School
Q89192391,,Karolinerskolan,School
Q89192395,,Härrydaskolan,School
Q89192392,,Drottning Blankas Gymnasieskola Göteborg Gårda,School
Q89192396,,VBU Högbergsskolan 1,School
